txid,timestamp,datetime_utc,src_ip,total_input_btc,fee_btc,input_count,output_count,btc_price_usd,volume_usd,pattern_label,fee_as_pct_of_amount,hour_of_day,src_ip_frequency,primary_wallet,time_since_last_tx,isolation_score,autoencoder_score,anomaly_score,is_anomaly
2aed994083db857bd3c4f211e6d875746a4354712d04dd714d6a4be871a27d74,1616954819,2021-03-28 18:06:59,54.210.198.12,1.742074,0.00374,11,22,39828.17,69234.66,COINJOIN_MIXING,0.21468661981714782,18,1,3T3arr79Kq9AYQeKE4fF4YUB1FHXCD5sP,86400,0.8224,0.0087,0.4969,0
3b1fe5f71fbed84576ec947e46b2268d2034accfe8954596ad109da8621d0f19,1616958660,2021-03-28 19:11:00,159.65.148.69,0.161535,0.00019117,1,2,39822.14,6425.06,NORMAL,0.11834579605299404,19,1,bc1qz2hvugr93lj5ad3z3uppqhc5ay72zxu8rvyyh8,86400,0.0678,0.0002,0.0408,0
6b189f38f0699900df345f3adee9b517ffe0895a47953b1d6f53997a9b4e16b3,1616961875,2021-03-28 20:04:35,84.134.118.195,0.08988,0.00019289,1,1,39818.67,3571.22,NORMAL,0.2146081279393325,20,1,3hPz6DRs7iQRZ9qhigwbgY5ZaAHWjgeYw,86400,0.1478,0.0002,0.0888,0
80bc1fd79260a9ea6fa4ae58aaf911df63d5446459514f60b76792ccaeedb2df,1616969800,2021-03-28 22:16:40,217.182.17.85,0.015755,0.00018921,3,2,39825.82,619.93,NORMAL,1.2009444560808882,22,1,32k6yhrcxcRhLCVz25UwXMGD4qfvMY,86400,0.4499,0.0111,0.2744,0
21f856e200ebcb8b6fa8a14d7f980d9e1f4a37e51abbe5f63b60eb5ff31ef633,1617086202,2021-03-30 06:36:42,136.243.147.133,0.25108,0.00016287,1,1,39996.18,10035.73,NORMAL,0.06486774539280492,6,1,bc1qxjwc5lzfmlzfckq3fkyvc996h74rmegqfjcjs6,86400,0.1275,0.0009,0.0769,0
7fa0e731b6bc8be84c2fccd6193a2ea48e1b14c16f6ee0afc4605532e92b8a7f,1617088601,2021-03-30 07:16:41,104.24.173.186,0.474213,0.00016445,2,2,39994.83,18959.51,NORMAL,0.03467850213332361,7,1,bc1qguyrakkwqyq6t5pr3pnlrd6xprunagxqm7q0dg,86400,0.0834,0.0013,0.0506,0
2e570fa465b47cb02d05eae78bf2dcd612bb64ef09e1fc08fedfec7c4417c047,1617139319,2021-03-30 21:21:59,51.15.194.42,0.012906,0.00019394,1,2,40080.51,509.5,NORMAL,1.5027002735140749,21,1,bc1qshvk97u2tuh4l3jd37t7zstkah2wadm95vysf0,86400,0.3545,0.0131,0.2179,0
7312a589fcc199d8663f03e095eaabbfb7ae8a47f5ed1b65e21358a4a5b63757,1617156669,2021-03-31 02:11:09,65.21.123.119,0.027587,0.00018206,2,2,40117.44,1099.42,NORMAL,0.6599461342439039,2,1,bc1qlr307wqldr09rru5pgltc54tz0epwme0lxjnp8,86400,0.2058,0.0043,0.1252,0
133c757fcbc423fd834109c1cab8ed1597c518375e61ca325cd02c584aff1711,1617164673,2021-03-31 04:24:33,35.160.186.248,0.348226,6.614e-05,1,2,40113.45,13965.9,NORMAL,0.01899340686984692,4,1,bc1qfn00e0v2jytc5e484ytzz3xk48rwjx6nfxwcnn,86400,0.0253,0.0011,0.0156,0
e5a9bdd578c533aef4e45b6817508a6ed032441effba4775c931fdee2781b02b,1617170133,2021-03-31 05:55:33,54.210.81.162,0.072999,2.822e-05,1,2,40122.33,2927.77,NORMAL,0.03865801085218859,5,1,1h6Fe4U7bAbNum3fFq6g2wvGZauV2JHP,86400,0.0295,0.0016,0.0184,0
6f42c1a0c0a3aeb97178efb91ecd8b4c013240e8acb0e5a94d47256a5adeb947,1617177821,2021-03-31 08:03:41,35.160.20.94,0.002756,0.00019457,1,2,40141.72,102.8,NORMAL,7.05961322158122,8,1,1Xd4A9A1RRFZxso3wAfretNJgvxH,86400,0.5436,0.0913,0.3627,0
b87bb4279ca4aac1080fe57eb22255209b25e692825339fe8f4b584d9c22505d,1617185833,2021-03-31 10:17:13,167.99.150.147,0.05964,0.00019961,1,2,40141.25,2386.0,NORMAL,0.3346909210413799,10,1,bc1qu7m5tt0454mylh83phsj8vzhex9mdu6wnwm7ts,86400,0.0765,0.0007,0.0462,0
2d6ab0a24f7d494dfa1542985b11d6a5727d50952b20414bb6033edaf8e52448,1617227868,2021-03-31 21:57:48,125.16.247.50,0.512617,0.00012714,1,2,40222.8,20613.78,NORMAL,0.024802137892005555,21,1,bc1qcwpsu2nzldq2n4057wyee7etjs2mq003eqeakv,86400,0.0633,0.0012,0.0384,0
a03fcc801483741c2312ffcbe202ea84b3c54b53fa84a59d12540da99a364bc0,1617264253,2021-04-01 08:04:13,3.80.76.111,0.120842,0.00017221,1,1,40251.13,4857.1,NORMAL,0.14250828146813072,8,1,3MnXropr53vFSXHdT5EgqAbvd9HkA4,86400,0.1133,0.0006,0.0682,0
6253d0f267db01bcad8f8b6471d8e1de2e65f4c01f57119f0de63827a23fb0cc,1617295060,2021-04-01 16:37:40,217.182.57.89,0.061662,3.651e-05,2,2,40290.91,2482.93,NORMAL,0.05920979013040424,16,1,bc1q0la2ys88zra2ps7zxxarke3am4hahupwwea53l,86400,0.066,0.0013,0.0402,0
b4dcaa6642aed3a255a16d76eacc4e251aafd20327f785ca82e9e261f7b63b34,1617345188,2021-04-02 06:33:08,104.24.195.70,0.117666,0.00010563,1,2,40388.61,4748.08,NORMAL,0.08977097056841349,6,1,34qwcxFdL6cwnD7NELHNNqUgMcP61jL,86400,0.0078,0.0004,0.0049,0
be884f0d1edbc2b42652b5781a2c613447ebbb0e6c0aeef0419e267c7c6aff12,1617350725,2021-04-02 08:05:25,172.67.200.107,0.201337,0.00019871,1,2,40394.09,8124.79,NORMAL,0.09869517341811321,8,1,bc1ppzvrdhce9pcfay5dxtds4krmtmxllmfdsjz80nquv4n07g6zdwh8rxhupr,86400,0.0607,0.0002,0.0365,0
6d6ce3c061456f00ee60d17f1e4cbc4fe5f7cd47f98aa478a8b7132eebf2d245,1617354125,2021-04-02 09:02:05,20.42.180.72,0.04394,0.00016451,2,2,40393.22,1768.21,NORMAL,0.3743960528082549,9,1,bc1pr9dpal5ghu3dxmctq89kwf8cdvqq5sa0altlspd2g8j0d4gjzkqjdw82v3,86400,0.0939,0.0011,0.0568,0
99d30089e22e207a7f56b5a8fa9a93436df03b144848b4e253a4ad442f37510a,1617360591,2021-04-02 10:49:51,3.80.131.72,0.395993,0.00095,5,10,40386.45,15954.38,COINJOIN_MIXING,0.23990317002998285,10,1,bc1phdz96guu4us0aq088uzsc2ruwuqff8r35pu45fa3rls9e4vk8xqhc6yeym,86400,0.4741,0.0018,0.2852,0
98cc156e3dd3076fb76adab0f4e593955726c376ba31810faf660bc9fcc06fd2,1617367932,2021-04-02 12:52:12,182.72.124.72,0.357118,0.00017858,1,2,40390.52,14416.95,NORMAL,0.05000586640665931,12,1,3mrzHEnAcWe4DX2nex317DqB98B,86400,0.0493,0.0008,0.0299,0
2e8371d51a7cd1e7518fceb71498e1bd38fe4772512072463049e90cc5b38d7e,1617405209,2021-04-02 23:13:29,134.209.114.219,1.256229,8.995e-05,1,1,40477.37,50845.21,NORMAL,0.007160318129869783,23,1,3AjEw98JHC8bNvcVkYvuTsyKWNE,86400,0.2333,0.0019,0.1408,0
01869d1ed67c4a69056e0818a9fe089a65856c9026b63fea15e8550a83bb26c6,1617406970,2021-04-02 23:42:50,134.209.46.117,0.028759,0.00012532,1,2,40455.58,1158.41,NORMAL,0.435757725380836,23,1,bc1qzt85km0htcf7kj4xgnhkhg2wnqtjr8vve9kl633yceuwwcgkzywg725ths,86400,0.138,0.0014,0.0833,0
24fef5a768351b9ea2c4634de6b3b1e5dce4a4431b9600a54ee1912e0d946bc6,1617409205,2021-04-03 00:20:05,20.42.254.249,0.021763,4.664e-05,1,2,40462.33,878.68,NORMAL,0.21430770432521104,0,1,bc1qnk32cju2gauym3f3p56dtyzn2vfvydxshy2vzp,86400,0.1248,0.0019,0.0756,0
e70ab55e83755384723f785c6065b3d9125ad36f749208fe6ce48847de3c68c0,1617514791,2021-04-04 05:39:51,3.80.250.221,0.053812,4.888e-05,2,2,40597.02,2182.62,NORMAL,0.09083458924665641,5,1,bc1qhrxm44r6lnn77ttj5d8dpsss3k9q94fyn4y8z4,86400,0.0598,0.0015,0.0364,0
b5fc3a0e9a5fe1963392540cb80f8eef0adb13638fd88251ac8bcb5a03b3240e,1617553410,2021-04-04 16:23:30,54.210.238.51,0.011465,4.094e-05,1,2,40659.68,464.5,NORMAL,0.3570836713155577,16,1,bc1qwcknfnkqxjgf9gggkrlwupkmx6wahvysledrc2sw8yrz7pyna3fx4trlsu,86400,0.0821,0.0019,0.05,0
e878539fd7650bf0e31fcbcbeb917d6e5f535c944b692a9fb96f98c8b54f2539,1617564660,2021-04-04 19:31:00,3.80.159.208,0.051131,8.316e-05,2,2,40685.26,2076.9,NORMAL,0.16264074115362273,19,1,1bzwoe74axp2Kt8nkYyMUghJyE3XwnBt7,86400,0.0533,0.0006,0.0323,0
3cac8fdef0ecd446c4644aebc48556cd5ae65a44b480d1bc3fdc001f9bcf2f8e,1617592094,2021-04-05 03:08:14,52.170.168.52,0.037596,1.888e-05,1,2,40721.88,1530.21,NORMAL,0.050217974736741305,3,1,1jjn9nW9AUCSdmSkfcd18BaXY6ZDcF5,86400,0.0437,0.0021,0.0271,0
1abb0577d587c8a83acfff791720a9bfe8e498699e26922365063f1b8ace2171,1617595141,2021-04-05 03:59:01,3.80.24.198,0.020992,0.00016825,1,2,40720.96,847.97,NORMAL,0.8014919898437984,3,1,bc1p9qzswfcws8qfzh6ymlvflvwy6xx4wvlr2xtyms6xac7g6jmnf87gaj22s5,86400,0.2115,0.0058,0.1292,0
4b8d1bf25ae3e84553051d54f69b9bc117825a8e8db5917995f2502c7aa0c4c8,1617597964,2021-04-05 04:46:04,8.219.190.243,0.044344,0.00019675,1,2,40727.33,1797.99,NORMAL,0.44368923938021065,4,1,bc1q0x4g8sa5v6ddz0hsafhsg8834kc8lpjxqfzx99,86400,0.0973,0.002,0.0591,0
e57893ef4c439f855418cf472ba8bb7d4df65e47d5aa110c5904da1a9e696ec0,1617605751,2021-04-05 06:55:51,3.80.140.42,0.038314,0.00010584,1,2,40748.74,1556.93,NORMAL,0.27624294972346997,6,1,bc1qjxqykvn90kljussq8ks3me5us43nz9h9d9g6d3,86400,0.0326,0.0009,0.0199,0
e1e4bccc2c1949583f73f805191a2f266742dafab26ddd9c72065bfd4b50a35c,1617622583,2021-04-05 11:36:23,35.230.47.65,0.09482,0.00010995,2,1,40776.56,3861.95,NORMAL,0.11595642696010655,11,1,bc1qy5j9sj69vzxqzwr6r06dapd69mffw40mefdl3q,86400,0.1052,0.0009,0.0635,0
1eba5a9b3f96324210a84eaddf1c98b62b40a2033df445d27e63e83d35b92438,1617743459,2021-04-06 21:10:59,217.80.127.216,0.0638,8.174e-05,1,2,40942.5,2608.77,NORMAL,0.1281189214436968,21,1,36SeZCrg2EWXQLLk8JnmNrW3486bJ1fR1,86400,0.0367,0.0007,0.0223,0
d3f3464dfb7f2998a57e5fca32a10d9a9b1f0396efa5c7cc20f5dd3bc3c1b1c1,1617773835,2021-04-07 05:37:15,185.182.87.226,0.320804,0.0001352,1,1,40980.07,13141.03,NORMAL,0.0421440997792734,5,1,bc1pev2kvmckc7aylh8pmn8pza9jgp33w3ep78gq5ykmmnsnewv4uzackhpzyk,86400,0.1174,0.001,0.0708,0
5449ca94b4e5f29ced370e31fb8d2dfd183293c2554d85e4d2256b7f279edb13,1617807048,2021-04-07 14:50:48,198.41.216.222,0.09398,4.218e-05,1,2,41036.82,3854.92,NORMAL,0.044881842006978076,14,1,bc1q6vue67tfmnjh0qk8t8yxh5xlr5tq3tqy09e5yq,86400,0.0179,0.001,0.0111,0
ad61d965001da3dea94cab1b1ba4969bc463851137f6a566ef8aba80b7cc5895,1617844143,2021-04-08 01:09:03,139.167.139.212,0.192993,0.00011572,1,2,41080.8,7923.54,NORMAL,0.05996069289523822,1,1,bc1q84xe45exx7hat28dnyyhq0xrv0j0g44rjd876k8dvpvyuvaq6g6e89ynnh,86400,0.0604,0.0008,0.0366,0
4378cb5de371556cde1ccd2407ff30d28856f1998bcade239c3091b010571275,1617847715,2021-04-08 02:08:35,20.42.82.104,0.024064,7.919e-05,1,2,41097.61,985.73,NORMAL,0.3290794170569438,2,1,bc1pmce4rnf8v98nlamd7wrs9ulvxwn88qlddk09vky7x23saqa3hh9fygjhk2,86400,0.0755,0.0018,0.046,0
ff552fee681be37e2ff8a1218dfee189ae980960b15bc0dfdb77875903b32b91,1617893915,2021-04-08 14:58:35,3.80.85.134,0.015484,9.874e-05,1,1,41146.46,633.05,NORMAL,0.6376864008886536,14,1,bc1qvc24qj9yc4hhefaj8dye7thkx06h7ckhuyq48n,86400,0.2099,0.0036,0.1274,0
c4226fea99fdbc6fca1f53205d3703c7b2a61d19f1d8a23f0ad06827f0748ddb,1617932679,2021-04-09 01:44:39,35.230.174.98,0.839935,8.527e-05,2,2,41208.15,34608.66,NORMAL,0.010151974837103487,1,1,bc1qnnuzh6q3rcaxjadypvxskc357gfa573ra3pwdu,86400,0.1526,0.0023,0.0925,0
11fdf572b158758c41b2db26cfe259318c929f22cef13b4376a62b67d31569a9,1617941260,2021-04-09 04:07:40,3.80.191.150,0.174104,1.12e-05,1,1,41234.19,7178.58,NORMAL,0.006432932940694676,4,1,bc1pjf9ylrrq8uy7wpc5y94awa60fxaygqmdq6es97g6mx2cws94hwl9m95ea6,86400,0.1322,0.0025,0.0803,0
9364152bc2a8e8993744b6e410b9ae30707da02442831c1a0b380845fbe4b63e,1617944785,2021-04-09 05:06:25,136.243.88.4,0.043079,0.00019317,2,2,41230.98,1768.23,NORMAL,0.44840769653962126,5,1,bc1qh3p55ra0dv46g8lmgejxhwunlnsvx74dp9cfpx58m3kyupvyhea5570tc2,86400,0.1422,0.0017,0.086,0
446f3cc0019fabf1c717d91714b7d41e50dfdc97ae029838ff1ce8989173dab7,1617954802,2021-04-09 07:53:22,65.21.94.53,0.04573,0.0001536,1,2,41245.62,1879.81,NORMAL,0.3358838051961399,7,1,bc1ppv06c7vyeevp7s22xcaklu6yp9pkzcku8mdge4e5g2cdes6809mvh20rrj,86400,0.0491,0.0009,0.0299,0
7132ee5d99b29b1af639059ca8cf5b5c20a432f5057b0808db96d3e7b9fee23b,1617983441,2021-04-09 15:50:41,163.172.251.62,0.288915,7.372e-05,1,1,41283.32,11924.33,NORMAL,0.025516146438867342,15,1,bc1qs75h054lum020mmntasff3n9ukdm7ahw6g8qfl,86400,0.097,0.001,0.0586,0
cc7e5f306d79dc25d2d0d4a940dd3a053f04c001d0b71fc819859b937473a634,1617989056,2021-04-09 17:24:16,86.130.140.7,0.16905,0.00010266,1,2,41301.31,6977.73,NORMAL,0.0607275594631414,17,1,bc1qtt0yqu7hkn8y85mv3hxqjt3fyk6hjtjvmgx3gh,86400,0.0161,0.0003,0.0097,0
01e7b5fba1c3cfb8b46ebf4d5f36f6146e82187d3c04400e811a24fab5f638b6,1618022653,2021-04-10 02:44:13,54.210.245.148,0.230798,8.887e-05,1,1,41357.33,9541.51,NORMAL,0.03850551629324504,2,1,bc1q9yzcy2ygpd7nr40rhk3896df2hfts2snktryh3,86400,0.1392,0.0013,0.0841,0
ae346e4efb813371948e03d26326a1c884212589ef059826f566a228ace66c16,1618050109,2021-04-10 10:21:49,34.65.76.80,0.03547,0.00016142,1,1,41399.71,1461.76,NORMAL,0.4550875244219779,10,1,bc1q296gx50zcdchre6uyu4zsws9yvz3lyku74nyyq,86400,0.1615,0.0016,0.0975,0
cafe15bd56dd612aa7baf09dbd8cdc18b940289f1e7d6712dd9a1484af0eacde,1618051582,2021-04-10 10:46:22,217.23.108.50,0.126982,0.00013764,1,2,41411.08,5252.75,NORMAL,0.10839323022693748,10,1,3PBFWJy3Go9bFrzFDGyyVtg1VZnEL3yC,86400,0.0086,0.0,0.0051,0
3b7863e1b55cb90f048357121c7c3a5a352df4dad84f5b161c74de7b41e754b9,1618087811,2021-04-10 20:50:11,134.209.125.146,0.138274,0.00013614,2,2,41448.53,5725.62,NORMAL,0.09845661624266584,20,1,bc1pz4gall4rz35yntwqzm0jajsymlgx0uy3t3umnr00wj9vdaayuqmvvxazw4,86400,0.0625,0.0003,0.0376,0
a758989652cd183ebb3fca8754b0055ca264873f4437e2a86fce374a2e84a680,1618099505,2021-04-11 00:05:05,93.192.156.137,2.644725,0.00013475,6,1,41453.05,109626.32,COMMON_INPUT_CLUSTER,0.005095047496618836,0,3,3Ec37rkkrCHc565FN8bgrDmzsCh3f3TR,86400,0.529,0.0184,0.3247,0
bfbfa91e011105add744291f114b8b14c95592dfb41eb7cb574e3e6a34768fe2,1618103059,2021-04-11 01:04:19,93.192.156.137,3.911139,0.00021462,5,1,41448.4,162101.54,COMMON_INPUT_CLUSTER,0.005487403912583932,1,3,3Ec37rkkrCHc565FN8bgrDmzsCh3f3TR,3554,0.6941,0.0205,0.4247,0
f1dd92974fc9487d207ca73feae439bf4d4c4c89022f29d79e6713f56d3db29b,1618103815,2021-04-11 01:16:55,185.182.107.101,1.77736,0.00019474,3,1,41450.0,73663.49,COMMON_INPUT_CLUSTER,0.010956699207999548,1,4,3zyGAF9WbYWHYEt57PEXTFWbhLyRGk,86400,0.3912,0.0073,0.2377,0
df08138501e37a8723afcc49b949224b2663cb8abce2e2d912c9527be628738c,1618109315,2021-04-11 02:48:35,185.182.107.101,1.35184,0.00021064,3,1,41492.82,56082.9,COMMON_INPUT_CLUSTER,0.015581724495374859,2,4,3fSimey3CGpxzTCXyzUkDSchP8U7X,86400,0.3797,0.0082,0.2311,0
8ad513f734eb1ac062f8b0d54ac0bca3ece424205d54aba43069f4110972bd64,1618113573,2021-04-11 03:59:33,93.192.156.137,4.955798,0.00014743,5,1,41468.53,205503.56,COMMON_INPUT_CLUSTER,0.0029748992397410213,3,3,3tZgG6YeL2wFDxAD5WKa9hjA82zijdJz,86400,0.4409,0.0108,0.2689,0
167ee884e4c367741ff8ecd119d186ca41037fbd4a43c3e640c7f76eb12242ad,1618114045,2021-04-11 04:07:25,185.182.107.101,4.18095,0.00020093,4,1,41481.84,173425.16,COMMON_INPUT_CLUSTER,0.004805845446469212,4,4,35A2ejZAo9JaZjCYMWnXDts1MHX,86400,0.4159,0.0079,0.2527,0
a2477a0aace8a9c7e7928b08f4fc15d055e6698300ca80ef8add69bc07991bd8,1618117535,2021-04-11 05:05:35,185.182.107.101,2.177351,0.00021774,3,1,41486.35,90321.3,COMMON_INPUT_CLUSTER,0.010000224584817766,5,4,3Ec37rkkrCHc565FN8bgrDmzsCh3f3TR,14476,0.5027,0.0093,0.3053,0
8a338000730f918ab8674701a6c24b6fbb3d17de24afb459f5ba8e5ca61313b9,1618126845,2021-04-11 07:40:45,172.67.188.176,3.436658,0.00021784,4,1,41508.82,142642.57,COMMON_INPUT_CLUSTER,0.006338716091658929,7,2,3vpB1hdbJg1CgeuYP1YwThQbwGzVvtTCxB,86400,0.398,0.0057,0.2411,0
e5bbd42a0e4c904dabd737e6ec8a5bbd87fc437baa37774841d3d8d25692c605,1618130020,2021-04-11 08:33:40,212.47.112.247,2.203268,0.00021683,5,1,41510.95,91450.74,COMMON_INPUT_CLUSTER,0.009841289854829741,8,4,3vpB1hdbJg1CgeuYP1YwThQbwGzVvtTCxB,3175,0.6675,0.0243,0.4102,0
55f8fbc3cf731bd26a6c751e275cb507a0ecd7e29da173bba318f8ddee73ca82,1618130953,2021-04-11 08:49:13,212.47.112.247,1.611703,0.0001214,3,1,41491.46,66866.89,COMMON_INPUT_CLUSTER,0.007532404696621853,8,4,3g2YFy1NrHyshvGmZqnAmqwizxirEk,86400,0.3305,0.0067,0.201,0
d2e04524185ebca93469b88a37834cdd5c6780cd57a965680b61738a358bba77,1618133597,2021-04-11 09:33:17,172.67.188.176,2.066461,0.00022558,4,1,41503.63,85756.25,COMMON_INPUT_CLUSTER,0.010916247104772504,9,2,3vpB1hdbJg1CgeuYP1YwThQbwGzVvtTCxB,3577,0.6093,0.0138,0.3711,0
1083569efe036aca303b06d4a2fcfdc528c5b6d0ea2ef107cc6efb8532c7740c,1618135419,2021-04-11 10:03:39,212.47.112.247,4.358788,0.00018749,5,1,41522.96,180982.01,COMMON_INPUT_CLUSTER,0.004301424976359829,10,4,3vaDAmXnvzN4Y3FuhfrarDju19wUoG,86400,0.4372,0.0123,0.2672,0
2ad2e433621e4bb56d54b7d60bb1dda915fdeab09253fb5123afbf6d8007624c,1618135710,2021-04-11 10:08:30,212.47.112.247,5.745981,0.0001016,6,1,41510.4,238513.74,COMMON_INPUT_CLUSTER,0.0017681923805840574,10,4,3uyRo7iBFXqmuZU7cC7yJ16EU6dunfVq,86400,0.4948,0.0188,0.3044,0
ca6620c706e6ea183aef4f65040e3075fcda550adf9a248d3fca1f7e6cdbb7e6,1618147414,2021-04-11 13:23:34,51.254.144.112,0.037377,0.00014068,2,2,41535.14,1546.6,NORMAL,0.3763801900093907,13,1,1y57eYeNaNLfH4DczxApz21kecAkK,86400,0.0627,0.001,0.038,0
08702c95b5db46a8039fa7f391e517c8393175db3832dfb67136ae402fcbe9c9,1618147545,2021-04-11 13:25:45,159.65.102.204,0.034999,8.441e-05,1,1,41546.65,1450.58,NORMAL,0.24117763028192152,13,1,3owuc2BPySWWRj5CpJ34qS4kKSNDX,86400,0.0993,0.0009,0.0599,0
69884f6b522e0b32095ec7e5d20a8289c257b2819806e91071923255a25d12ef,1618167368,2021-04-11 18:56:08,134.209.21.78,0.104223,0.00018846,1,2,41561.97,4323.9,NORMAL,0.18082363698642623,18,1,bc1p9fja6qz0342rkn3zzl2s835lsvsm5vxpqx82pnujdzs04nduvhgedskvv7,86400,0.0505,0.0001,0.0303,0
5f0dae985de8a5e872c02c1cede4d1ba62e5c51ee5458640a83e9c64c50929bb,1618187498,2021-04-12 00:31:38,84.134.57.229,0.785948,0.00152,8,16,41602.3,32634.01,COINJOIN_MIXING,0.1933969940254325,0,1,bc1pyquw6yv6nhjz0dmg7r8j00zh7necg7a93d4l3t2hqjswykxcx2kthr3dna,86400,0.7377,0.0055,0.4448,0
5a5966d8be56a1f0f8f165fea0f862aa8d0adc2264e4d9831af60b4730e2ac7c,1618190736,2021-04-12 01:25:36,65.21.38.40,0.07838,0.00019856,1,2,41580.56,3250.81,NORMAL,0.253329607897923,1,1,3oHYJBbyaiizEQLvLcnRtTgkkrCFfN,86400,0.1116,0.001,0.0673,0
51c2444e0943d57a4148dd073a4c6e689b6d0c6bcb15aac8c82dc0fd005da730,1618205864,2021-04-12 05:37:44,52.170.120.167,2.716165,0.00711,9,18,41633.15,112786.49,COINJOIN_MIXING,0.2617661201817224,5,1,bc1p9faqjtdnhdegkps7ljkc4gx23d3hkjsug75z9w5w58mjdc3aksdwa0s4wv,86400,0.7917,0.0022,0.4759,0
727fa1c964be055bf1c2e3136b963b62b27a81a8a946b10b0e900ef91e1863ce,1618225503,2021-04-12 11:05:03,167.99.34.224,0.457709,6.92e-05,1,1,41647.97,19059.77,NORMAL,0.015118773037285036,11,1,bc1quf3hs8kulw4yf3hlhr4vlvgqz9wzuu8czl6zm9,86400,0.111,0.0013,0.0671,0
6a62388bcad98452b43ab6edb0d3a69c5aa0c4854eff23eb7563806f9704d90b,1618233376,2021-04-12 13:16:16,172.67.213.43,0.11299,0.00011041,2,2,41666.41,4703.3,NORMAL,0.09771652560711071,13,1,bc1q4ecj6pt9ca5pw239u34nvuttd73fvszp3geckd,86400,0.0316,0.0003,0.0191,0
05e394af921ec39817bdf332084515f2e098aba62173f82acab596893b082c60,1618292959,2021-04-13 05:49:19,40.114.132.33,0.088403,0.00018734,1,2,41738.79,3682.03,NORMAL,0.21191564549206984,5,1,bc1qvqzmmhjdr7ny3d8l0xwgf4rtqq6h78qgg97pyn,86400,0.0502,0.0005,0.0303,0
7120817b558d6bcea8bda2b2e054e2242f95aad240d89d59e7425ae3e11b8bda,1618297565,2021-04-13 07:06:05,212.47.43.120,0.015974,0.00014892,2,1,41736.72,660.49,NORMAL,0.9322590944090748,7,1,bc1qht3r7udwuwjy7j2u576xearesfct45zywm4vza,86400,0.3525,0.0072,0.2144,0
915ff1d3df1a9f08ae65a64c7c796e3167c3fa7a7be25ad930766f1a2a9171de,1618349849,2021-04-13 21:37:29,88.198.105.250,0.161776,0.00016828,1,2,41812.06,6757.16,NORMAL,0.10402030955128726,21,1,bc1qa7hv3caajyxnvus9hvwl4hrng0a65jqp0q9gxukqgk28ptg3gr83u5haw6,86400,0.0678,0.0002,0.0408,0
dfc13a578f818b6030cf66a436e7489b7e393b00e23492fed579c5860466ecaa,1618365078,2021-04-14 01:51:18,149.202.251.47,0.010659,8.595e-05,1,2,41825.08,442.22,NORMAL,0.8063532568415721,1,1,bc1q2xq6yfnfr8nw57wqr657f7vrx64nh6vtskjqhw,86400,0.2373,0.0068,0.1451,0
210f6bb0419c7f6046d525a3f8dfb59e03d5f0dcd64aa6c7e8256beadbdc8f59,1618407499,2021-04-14 13:38:19,20.42.152.114,0.186723,1.956e-05,1,2,41916.81,7825.99,NORMAL,0.010475404489321353,13,1,bc1qe94ppmyx93fuyytle9sxlmkq4g7nsfm4zlhhv5,86400,0.0433,0.0014,0.0266,0
18373d6ca64e9e461e078d7f7183bcba8e678a74396b7b3a88e312b39f4fcfc1,1618413379,2021-04-14 15:16:19,139.167.176.171,0.101386,7.195e-05,1,2,41921.28,4247.21,NORMAL,0.07096633562194424,15,1,3ZoGCKVGSm8RCYL8iFUUHrwShp8B,86400,0.0047,0.0005,0.003,0
f42af60ce80f0058892c9b096fbf6fd3b5257cea444c96fba2bec33b4a3f1c56,1618414295,2021-04-14 15:31:35,65.21.94.158,0.625375,0.00084,12,24,41904.67,26170.93,COINJOIN_MIXING,0.13431938687677203,15,1,3g1XzCUpzE8yRycPN8yUEJCzunNh2zP,86400,0.7901,0.0372,0.4889,0
8f400d0db87783e37fccbdf91566440c30fe0cd95b5cf37f68cc7c457bfe0b81,1618425238,2021-04-14 18:33:58,122.160.38.120,0.054226,8.862e-05,1,1,41923.96,2269.65,NORMAL,0.16342683689219764,18,1,bc1p75cfp26wehadtjaayuse5saww9wth5qvemjt6szpz6fglc4fjjzxxw2kke,86400,0.0941,0.0007,0.0568,0
0738bc608f610dc978c44a1f09b4683eb04eb036d2b73f77e3e27c4ff38393d7,1618432416,2021-04-14 20:33:36,198.41.113.64,0.28167,5.935e-05,1,2,41954.35,11814.81,NORMAL,0.021070749078443186,20,1,bc1q23avvfcpkpg7p2fw6y990crmmk2zcnca4pcl52,86400,0.0478,0.0011,0.0291,0
b091ba6cfdf67ae52ff3d012a7acfe8b9ce8c068ed466edd11a340a0d39bfeb6,1618455256,2021-04-15 02:54:16,65.21.146.141,0.050207,0.00011808,1,2,41971.15,2102.29,NORMAL,0.23518586016718748,2,1,bc1qaq2352khdnx58v97dee3llu45wkzas98y6xqew,86400,0.042,0.0009,0.0256,0
823e5b2d18a140aca9d31e0a8537f6207032cdabca2a1fa5c5a6b7df38830f5e,1618486480,2021-04-15 11:34:40,3.80.48.213,0.059688,0.00010175,1,2,42012.62,2503.36,NORMAL,0.17046949056847177,11,1,bc1pyrn082gun87a44xuwvqvlq4lundqd2qhgk6dfsf4j4fss3mpzmfzdfl27s,86400,0.0045,0.0003,0.0028,0
