wallet_id,entity_group,is_suspicious,pattern_type
bc1pt6my5enzdxnuwgjtuvkncrc7k02ueqccuff6auqug9aqcl06ptdhl9vjt8,ENTITY_NORM_2059,0,NORMAL
bc1p2ehwquzl7hpq2gvwl7t5fmcqhjnwc6dpw7adjxw4qdm6wyu46yxnf2ldn7,EXTERNAL_MERCHANT,0,NORMAL
bc1p9qfz2hawhwwef27w9f8jsvzhrthw57q2ccgls7g8xyqz9gdpgr54kh2kfl,ENTITY_NORM_2059,0,NORMAL
bc1pjswzj5tgd5leu6nzku9zh6tkj8rvqrkz8t8kqdqpmrxr6hesphptq5d0tq,ENTITY_NORM_2060,0,NORMAL
1s5e6hgZJjUC5HCkboS61znTE3r9eRJ3,EXTERNAL_RECIPIENT,0,NORMAL
bc1qmxvt0w4sk3duyw4mmmrl6tf03d23g4xcf5shpr,ENTITY_NORM_2061,0,NORMAL
bc1qxct3utphafz4zrcceklf503q57ksxvu4gw49h3,ENTITY_NORM_2061,0,NORMAL
bc1q2dd0zkylmgje9dglkhvpsef48y7n5xdyyecp7v,EXTERNAL_MERCHANT,0,NORMAL
bc1qxygkq9lhtfhux4rf7r9ezxs2d0nqrfzudhk9xy,ENTITY_NORM_2061,0,NORMAL
bc1q9dx2fh8en0gj8mcx064jf3wwtm8red4hj8qmcrvqj0jahp92w5kz2dcucw,ENTITY_NORM_2062,0,NORMAL
bc1q0uv3paqj47sw2nyxm0zagf5a8mdv4awfe6vjfz,EXTERNAL_RECIPIENT,0,NORMAL
3rdWAeyvpYjxSfC6f7CiNGkfHVCyh,ENTITY_NORM_2063,0,NORMAL
3P9LcWxobx2hfZbp5BH7uYcxz3Bd8BoJW,ENTITY_NORM_2063,0,NORMAL
bc1pkztxpjs87czfxv6h5y6p7xswy7t0wj0k5qrrgg8se5dfhewjw64r7kamdy,EXTERNAL_MERCHANT,0,NORMAL
3zpZrMhSdhMRLoWjuVX8yZ1Uoi9Hg,ENTITY_NORM_2063,0,NORMAL
3vkCsnCbqu6yrC2wt8ZCaE9jCGZ,ENTITY_NORM_2064,0,NORMAL
bc1ql27zfeleyenmxwljmsfge0m8yse2yzj8h6qh7j,EXTERNAL_MERCHANT,0,NORMAL
3so6N1xHcTkJeMysu2TvDEiL54s,ENTITY_NORM_2064,0,NORMAL
36TyGgd2cjvFpT2Fc9U5vuSEe2MLE,ENTITY_NORM_2065,0,NORMAL
bc1pc44xjthly5pe8n69myfc5378gvqgavsukx9vn2rfalrhk9aa6s50vt9mak,EXTERNAL_MERCHANT,0,NORMAL
3JQQV4G6P5GEtBcwYu9rYq7PXov5fPhw3S,ENTITY_NORM_2065,0,NORMAL
3vgSr2HoW6ctHxEpprsE2FsJWKEJ1AbTbh,ENTITY_NORM_2066,0,NORMAL
1iuLqtKkQBHd1nz3K2VXCo6SpVfQg9So,EXTERNAL_RECIPIENT,0,NORMAL
bc1p30nuakpu59a9kuy82l88phpcytl27vaf2ufg4uer6rz0nxuktewyfatsde,ENTITY_NORM_2067,0,NORMAL
bc1putxn9l2urs9h7gwwh2muw2ljmlla68k4ugar7lh9mwr2gtmfsmrcaf9pqj,ENTITY_NORM_2067,0,NORMAL
bc1pakpxfmewff4q3p9gkyhjquturmd503zm8y4crmfgvx3n4d896a2z5cavp0,ENTITY_NORM_2067,0,NORMAL
bc1qvl98vc4dan6q47gvk26a7ys3ur9nmc9d9mqmg0,EXTERNAL_MERCHANT,0,NORMAL
bc1pfpuyvnywj82k978sypvspl5a7ysn9ced62fhzvsuy95ekrn2xnu8j0wtga,ENTITY_NORM_2067,0,NORMAL
3ZhQ8rNyHMoiFKR5kdh783U4vwZL8,ENTITY_NORM_2068,0,NORMAL
3XStFwKs2wio2SVNr1xPwWdsSyMsV,ENTITY_NORM_2068,0,NORMAL
3F5qvvFDX2rgMAjKNmxVxjitboajeb,ENTITY_NORM_2068,0,NORMAL
3ubw7tP3wbhZk4bQPmTmpq71ALw,EXTERNAL_MERCHANT,0,NORMAL
3Ej5JZLSBr8nN5pp6SnQKxrAkij,ENTITY_NORM_2068,0,NORMAL
bc1qa00e62pw9tyxmc0krvzkeh48hmveax0vvv5cu6,ENTITY_NORM_2069,0,NORMAL
bc1p7aeehvw8c88xhpl5v5h2jl82qwprmnpkknsfsn42z3fnq9jtkkap5rcx4h,EXTERNAL_MERCHANT,0,NORMAL
bc1qdmcwnf8metatulwyaqu9pv59ju405a6a6cxglj,ENTITY_NORM_2069,0,NORMAL
bc1pz3kwzr832y9jlnl0upzazvtz4ae67z62k5v4ul8nhzescfk48rnjyelfwn,ENTITY_NORM_2070,0,NORMAL
1rZhU1RptRw1XR6g2UzsMK54vbw9wZLR,EXTERNAL_MERCHANT,0,NORMAL
bc1p3xcgdjknwgmmm5nktglq8k0nyuy98vylspw9yz84d4ww6u0vxx35eks3f6,ENTITY_NORM_2070,0,NORMAL
1hmtJXCyL7XUQDR8UWjUX7C7S9w,ENTITY_NORM_2071,0,NORMAL
1BNgBpP6sKAa7DDKuSj55sfsUsp8QR,ENTITY_NORM_2071,0,NORMAL
3CBDayV3qZHY8HLGfXE3a4Wy7yRySp3nr,EXTERNAL_MERCHANT,0,NORMAL
1ywi2RcikgPpPur4THjoZyLjGuZr,ENTITY_NORM_2071,0,NORMAL
bc1q4xvud7qr84rnz0jxaruw3cuykr3uqxfvq935v7,ENTITY_NORM_2072,0,NORMAL
bc1qewnu3tnsge67c9xa44chn9mc4tr3g396n344a52ds6a83w334m5hv0c6e3,EXTERNAL_MERCHANT,0,NORMAL
bc1qwld9eg5e8fllq3ryuhu8vl5gsww7w58zqwjyxu,ENTITY_NORM_2072,0,NORMAL
38srJvWahNwT57ustKebG34MYS7X,ENTITY_NORM_2073,0,NORMAL
bc1qh8g9q3t9rwluqf4dn2gc4aj8kee3e4zlzze4jr,EXTERNAL_MERCHANT,0,NORMAL
3T87sSzQtzoJoo31VcZ838hD8EAArM,ENTITY_NORM_2073,0,NORMAL
bc1qdqyzk6qmjpcywz9v2wn9ttc78s6neqarf4neun,ENTITY_NORM_2074,0,NORMAL
bc1qqzqu86rkjfdjal79wvgk3s2lny5tl79t8kqzew,ENTITY_NORM_2074,0,NORMAL
3RkkEiqJhVfFuevk5p9bZMpfrtL,EXTERNAL_MERCHANT,0,NORMAL
bc1qed4waczn6zsj6gm2zpytldkmrrtk2xaaru5mv2,ENTITY_NORM_2074,0,NORMAL
bc1q5phqkfv7yrxe2uk8dqej4qfvez5jjcpy7m09d6,ENTITY_NORM_2075,0,NORMAL
bc1qg99eu7ku7prwp3wgq9697zu3akuf23fy35qxzd,EXTERNAL_RECIPIENT,0,NORMAL
1Eo3AAXDoYbbWHyPuMTJAFUdAZiV,ENTITY_NORM_2076,0,NORMAL
34eQbTWTicvanJ9ak7cLYhx9guyY,EXTERNAL_RECIPIENT,0,NORMAL
bc1p7ycn28hzp9csvhhr7hrw6sfetsy2g805lvjwn3me0qj6w8ae0syf0hqlnm,ENTITY_NORM_2077,0,NORMAL
3hb8dZJ7oY6iqBNCcuBEYocm1bAAuFY4T,EXTERNAL_RECIPIENT,0,NORMAL
3Aa2x5H94kLfrWF9Y1cTWqo3ifyg1j,ENTITY_NORM_2078,0,NORMAL
3eQ3THa17x5GitYz1fjUiNxMY17,EXTERNAL_MERCHANT,0,NORMAL
3FFvaiQn74X4aXTbnUmEA1aBqbU,ENTITY_NORM_2078,0,NORMAL
bc1p2d3l798ka8hy8u4yp0esyj8aq9mr7ah8f2u74ksekq0m3x5arkuvgm2sst,ENTITY_NORM_2079,0,NORMAL
3GhJgQSfRGbLkf3qHp43uVQUh4LRk,EXTERNAL_MERCHANT,0,NORMAL
bc1pylppmn3ey78yfuyv5h4z3syxxzvfjvmg9c0clhrv7lyjx4yl3ms39udnw4,ENTITY_NORM_2079,0,NORMAL
bc1q2xk5yx9qxergv4agz4xky2m0x0f4qj4pszem8vcn9uyyh4hjenkhk2kqsw,ENTITY_NORM_2080,0,NORMAL
bc1pafk3627q55a78ensct6vvmgguzaxpazqjuexhnm6klsjufg34pzhzc0rk9,EXTERNAL_MERCHANT,0,NORMAL
bc1qyv45nt629a7vhdck6xwekr454c9lvjze0rcf4pg9k7gl8s2gg3mzw2wjza,ENTITY_NORM_2080,0,NORMAL
bc1qkwuq0w46hpzlwsqs6xh3mp2lf6w3p7mgyzgl7t,ENTITY_NORM_2081,0,NORMAL
1nWxeCEiVBo1jovVTLynFpRqahPZywQFHk,EXTERNAL_MERCHANT,0,NORMAL
bc1qvznvw733km5nr396v9lefrvq3q5z4wglr2p730,ENTITY_NORM_2081,0,NORMAL
1uWAAr7Wj3WWXhJ3dwVDEav4TGH2,ENTITY_NORM_2082,0,NORMAL
3Wnbp7aUJsjA1hzPFKkvfwU6kfePFc,EXTERNAL_RECIPIENT,0,NORMAL
3NGurTp13VNDTqfX6aivnV8urxmNDG,ENTITY_NORM_2083,0,NORMAL
bc1qfuuk7z6rk6a2g2w8ej5k8ehr48l0n4u6ww3ljg,EXTERNAL_MERCHANT,0,NORMAL
3XfNWmubfTbtcbtK6DpCcrSLCdW7B,ENTITY_NORM_2083,0,NORMAL
3C9ZfDnC9sWqB7684YsWsPw54DjBmg6WUF,ENTITY_NORM_2084,0,NORMAL
bc1qs6mqlgwkhuqchkec4950h82lvtgmsuw37zz2u8,EXTERNAL_MERCHANT,0,NORMAL
3hnv8aegC2RLBHJaHorviSeyMJ381edU,ENTITY_NORM_2084,0,NORMAL
3JHbEYUmKSi9iynFBVKFrY6iLyzRj9t,ENTITY_NORM_2085,0,NORMAL
3JwHbtPANFm8okJWLRTHu6CzauSgdihs5Y,EXTERNAL_MERCHANT,0,NORMAL
38oc625ZuWm6yKvNnr4cfpqLfsJ6M,ENTITY_NORM_2085,0,NORMAL
bc1qyj5jfgrhpyfcnj52vavcjgccg9az6fy0sfg5kh,ENTITY_NORM_2086,0,NORMAL
bc1qh8fdxuh658nuv5puczp60pxfh74l6cctj03cgp,EXTERNAL_RECIPIENT,0,NORMAL
bc1pxjgjjra3fj3snaz9yyr38csuxh6548fyjgtswnya88kly5tfrj27k24c2e,ENTITY_NORM_2087,0,NORMAL
bc1pe9rwl9jyfxssw3j8345ghrczpz27l9f0cugnpn3hfzmkc28en7vkwsspkv,ENTITY_NORM_2087,0,NORMAL
bc1pje9sssxyjp7kvufw2gg2vvz8kaes2smwk0s8m39s6e6pfq2ucvj7lxuzx9,EXTERNAL_MERCHANT,0,NORMAL
bc1pr24mjuf5a5yc0luxrx7zsgzlacj4x35y7nxpz2d2eygjjf22ejnjr9w2ya,ENTITY_NORM_2087,0,NORMAL
bc1q7jd7e0tsas2qnsfwpe3psxs833cgmqhue6p0dc,ENTITY_NORM_2088,0,NORMAL
3CmYvnUbcCutErhwhjHUAaJaFUxV6r3yK8,EXTERNAL_MERCHANT,0,NORMAL
bc1q7wmk3m5maxvwukt7kx4m33tsxqvgyjr6etjejn,ENTITY_NORM_2088,0,NORMAL
bc1pwgymqzpmyrcd7h5l738xsrjsp8tr0wa9kduvysd55flj0sqqjdyz97lp4t,ENTITY_NORM_2089,0,NORMAL
bc1q9a2sdzaeq2nccwv0f2eu980rzqfw6w3wycdhjl,EXTERNAL_MERCHANT,0,NORMAL
bc1p6nmccy3l2tpwhuvqf2l6cwyapklt7c45zzful0l2s23vwqg8sc7helpka3,ENTITY_NORM_2089,0,NORMAL
3vqH5vQ7NxH9b1eVoQpK3d6n1CK8eL,ENTITY_NORM_2090,0,NORMAL
3jHyM5iTTMcRiKAG8rfJde6rtuj,ENTITY_NORM_2090,0,NORMAL
bc1q0rmg70s0lqegk3r6llhm3s24fpshujyyezyelkfkuvk6pj9faygvpeaw20,EXTERNAL_MERCHANT,0,NORMAL
32tpCSQW8FxoqTWWNvDSrpGWF8iz6bh,ENTITY_NORM_2090,0,NORMAL
1bjoK5SvvkY93dJNg7pDMTt5KSNpn,ENTITY_NORM_2091,0,NORMAL
bc1q9uvm2u4ucv9kffd92slqpqv3tq57wx9z0hvtj3,EXTERNAL_RECIPIENT,0,NORMAL
bc1pn5x6vanw0rqggqmwxycvfs4d4v830c2hsnnexdsh398mlps5u8ntn3jt3k,ENTITY_NORM_2092,0,NORMAL
3dA6ftmRCD2VmFhNxo4oFJnRyV7rvJK,EXTERNAL_MERCHANT,0,NORMAL
bc1p78sh860nr93ufadvfr57p4hdrsf9968ydrqnexkkgah0nlqevmqv6j59lc,ENTITY_NORM_2092,0,NORMAL
bc1qwe75pptx33ujs5dcrcuqg9gqph674333cm8rjf,ENTITY_NORM_2093,0,NORMAL
bc1pa0pnh5dn3hzfdx85tp2hgpwanjqd90fys79qdqr3a3nvlxmztjqga93f4w,EXTERNAL_RECIPIENT,0,NORMAL
3yCFVwiNr7GK4AQ1HNzBURpYZS97,ENTITY_NORM_2094,0,NORMAL
3NZk3DbkZmir77vraUMVyxzuoNpWjDv3vw,ENTITY_NORM_2094,0,NORMAL
13DfR43qTkMYf8DYYENE4GuG6myBFcF,EXTERNAL_MERCHANT,0,NORMAL
3wBa3Lt5w6198V4xAH3TrJETPvkEWQK2L,ENTITY_NORM_2094,0,NORMAL
bc1pxmcgvryau5dx4ayq73lre7mawlv9gepkac7uwt6rw6h4spfwhpwvujn4nr,ENTITY_NORM_2095,0,NORMAL
bc1qanl3jfhkgw3t89e7w8jzghmggqk3n8q3af3838,EXTERNAL_MERCHANT,0,NORMAL
bc1pe523w7r0n5fv6uyez8hs2m66x5kzdmc6rv6rqv3ey6aa33yxrvwmxzy0k6,ENTITY_NORM_2095,0,NORMAL
3YsEmCwAPpdGTz54A6z6XmYjgUZid,ENTITY_NORM_2096,0,NORMAL
38ns7yoYf3VNBYidzyikzRmi9G8,ENTITY_NORM_2096,0,NORMAL
3c62DhZTHtZe7duRo29SmQm37oVJfd2,ENTITY_NORM_2096,0,NORMAL
1k1mtratWKL64vABiW2Ktguy7ziczSx,EXTERNAL_MERCHANT,0,NORMAL
3LWr7gonzV9pwZQ2f8M6Pd16PpNrvEZT5H,ENTITY_NORM_2096,0,NORMAL
36EHTEiWePicsQN6ccNeqFdr7Gk,ENTITY_NORM_2097,0,NORMAL
bc1qhzv24g3csrqj2tallmyf8ete4cc8qwgypntap0,EXTERNAL_MERCHANT,0,NORMAL
3Z9VRp6AJyzW6goaNSFYQCPXNFFukS,ENTITY_NORM_2097,0,NORMAL
bc1psuflvgewjwd2qg59ffa8rt2xwj4rhvtfec9ldzq7nrfyh6cd9pmnhsv5mc,ENTITY_NORM_2098,0,NORMAL
bc1q8e8xt32rxdgvqq939j7war8dk66cpmsn65yxcs,EXTERNAL_RECIPIENT,0,NORMAL
bc1qhxmdw6fngjahttcy3ps5kfs4ml9s4pctym5av2,ENTITY_NORM_2099,0,NORMAL
bc1pc23hv4wnxhtlh4xv0z89crvqzr0jvg4z7azudh2ccgp7y42h7xsl8pex9u,EXTERNAL_MERCHANT,0,NORMAL
bc1qag0duc4c5nkfnsw4u2g98qz77ara6nf0fuz9x5,ENTITY_NORM_2099,0,NORMAL
3w76uX3LWAm62n6i3t717WJAbcc24w1,ENTITY_NORM_2100,0,NORMAL
bc1p5hjwdjrd6qu8l8h4tnxtz8yhvttkkpj7h48qkszkvx0ttxz72cue7hd4tf,EXTERNAL_MERCHANT,0,NORMAL
3XB6S9ZsJvyKFHU6XPZp34YQ8YiUDAj,ENTITY_NORM_2100,0,NORMAL
bc1qxj72dly6u9m3jtzjmg5v0g3fgq03x0wvgd887a,ENTITY_NORM_2101,0,NORMAL
bc1pyvffm0c2tzhdw9lj44290u95vg280dzrqm29j6hukyz6nzpx5hwnw37u3a,EXTERNAL_RECIPIENT,0,NORMAL
bc1p2muq8tvgtcwvfxvqvj363ksaza045yq2jtxhw625mhslphkru29cw3sqd3,ENTITY_NORM_2102,0,NORMAL
bc1q6lghe9mgcyle78xwdjkymqajsftk8awlqrydzr,EXTERNAL_MERCHANT,0,NORMAL
bc1pam4xjgzevnw35xmnaarg8vfemndjfv7tk3sww4epq0kkltdt30jeuxqzhf,ENTITY_NORM_2102,0,NORMAL
bc1q4p7seutgfcwgkwtl82gn6rs4f4wgkhxeennakp,ENTITY_NORM_2103,0,NORMAL
bc1pxft9dp0ans043un3ndnecur4ek70e0jytw26cxcgmxrtxdwe34zdfa5qk7,EXTERNAL_RECIPIENT,0,NORMAL
bc1q2fegp8v4ggdzk4rpgmgmejpjeet4dmxlpd9m5c,ENTITY_NORM_2104,0,NORMAL
bc1qnhfpqwjtpntt5qfdam094t75mfm25qqtl9yfmy,ENTITY_NORM_2104,0,NORMAL
bc1qpa7vyjd5r4x7gedqvzjujqj69kx35c332fz8fx,EXTERNAL_RECIPIENT,0,NORMAL
bc1q8lvkksttaunv09gdqj2adf208ywfx448273xwm,ENTITY_NORM_2105,0,NORMAL
bc1qa44xq3rqfvmu5ee073hvp34eu20u9a6c0pe6jz,EXTERNAL_MERCHANT,0,NORMAL
bc1qzqntsjk5d57qx8uxyxyhfdmjg8dwxdmhzh4wx0,ENTITY_NORM_2105,0,NORMAL
bc1pcdgjw34vxxgsrg7nvayef2l7993enqrzrfm702v92wpwtlcyyj4fdvtfnz,ENTITY_NORM_2106,0,NORMAL
3uSYqbKXkB3seUN4CRMAwivcsqf,EXTERNAL_MERCHANT,0,NORMAL
bc1pcgwgst5r2yq5pfl7csnf9sjt2zxnn97zwnrgkjns0fnzv7cgxayaqp7c64,ENTITY_NORM_2106,0,NORMAL
bc1pm3z08jaem7msp6d0rwdjuvswvjgx28dkmghdjx6n3v587vvq8j2vzddagz,ENTITY_NORM_2107,0,NORMAL
bc1q5u7dpxvajguq2msf6twwp945n6qcqe3r3y02kx,EXTERNAL_MERCHANT,0,NORMAL
bc1pa4q90gzqrlglq3e26ke3lvfjknqlcmd57n4dgyc8vf89dfvw8sfqk93dxt,ENTITY_NORM_2107,0,NORMAL
bc1qufz0kf6ymph8n0afx69qhjmlnntugcn9u3nx4f,ENTITY_NORM_2108,0,NORMAL
bc1qceqavhhevfsaergp37zsmkjyzx7tzcwv0cexwa,EXTERNAL_MERCHANT,0,NORMAL
bc1q59kzamyufqqrzq939qrazalvqn0grta45leuzu,ENTITY_NORM_2108,0,NORMAL
177mWhMDao7iTd5HrxgDj88kAqqJzjWus,ENTITY_NORM_2109,0,NORMAL
3qu3GGJ7oWH2975BQqzvrrJwcMV7Vu,EXTERNAL_MERCHANT,0,NORMAL
1abB8mwiULNX3QxdAGFygQnoYE6KDzd9,ENTITY_NORM_2109,0,NORMAL
bc1qqzwk5c54vg9f6tndpm6lnkwyqcy9ppdz0teq7g,ENTITY_NORM_2110,0,NORMAL
bc1qk63n4nt7t9mwlhn6xqaq90w4r7l39lccrm405k,EXTERNAL_MERCHANT,0,NORMAL
bc1qlpl60my6j2xku8y0pm72r0mys79m0g5jhf5cgu,ENTITY_NORM_2110,0,NORMAL
36mYjKTrwNiZgNegzVEVFM6RVVKpgt,ENTITY_NORM_2111,0,NORMAL
bc1qg6wwhr8mrmvl4wnc6gn0r854nnda8axgpywdk7,EXTERNAL_MERCHANT,0,NORMAL
3jr4VBSQhhTyFeh8PNvDcNyN1Jzvs11Q,ENTITY_NORM_2111,0,NORMAL
1efEh9cx2kbASEq3dKxDVEXyT46J,ENTITY_NORM_2112,0,NORMAL
13HKmtq6eHYnNbVRTbMdsPueWt7VbdeNE,ENTITY_NORM_2112,0,NORMAL
1FMJmdE8rmCxg9JHLjBszeYu4KHBzBnxDt,EXTERNAL_MERCHANT,0,NORMAL
1oKHHvSnheM4oYtWqujRyrxPzH6afsF,ENTITY_NORM_2112,0,NORMAL
32L53xM1Xn7ECRFBZeow8E6MyyfyiZ1,ENTITY_NORM_2113,0,NORMAL
bc1qape00n5zevlqf2y7cx0jhpz6wqwqafmr5gahkt,EXTERNAL_MERCHANT,0,NORMAL
3VzE65a3qgBPwa3PwBbJ7vMNScaq3D7,ENTITY_NORM_2113,0,NORMAL
bc1qj4gqgxj6l7xksujegt3ygl2l5qzu8ceawd3rr7,ENTITY_NORM_2114,0,NORMAL
bc1quhf5er6yzw46cmtk8e4ydnqkdsmzpc4mq7cqrj,ENTITY_NORM_2114,0,NORMAL
bc1qjsyt95ss3atv73r7esdylxp4vhelqy39vpxspe,EXTERNAL_MERCHANT,0,NORMAL
bc1qxkerqqcp8vs2dz6u55rl2wfjl27jk9ev8nmr32,ENTITY_NORM_2114,0,NORMAL
bc1qalv3ad7s4qemz35nxyulx87uw3gvasyulznrux,ENTITY_NORM_2115,0,NORMAL
bc1qtylvtu80aq5fwd668sxgj98hu7t7f2e5ke0q45,EXTERNAL_RECIPIENT,0,NORMAL
bc1qvxxwa62w5pz5qt3xjwguwrzwygfxqqfajjg0nf,ENTITY_NORM_2116,0,NORMAL
3D9ic8WN9pnV2vWTM9yA9rTiUhXDwmm5tz,EXTERNAL_MERCHANT,0,NORMAL
bc1qhm7gqj7atd7sezdz0r294cfn0v9kc5j3q8jswj,ENTITY_NORM_2116,0,NORMAL
bc1q5kvtau359ykep6l933lp5yatesyldf2rpqhtl2,ENTITY_NORM_2117,0,NORMAL
bc1ps7ne7fq60guu43vukfksl3x25e9t7mj3envmwn2h2waz29vmt0dvmv80ws,EXTERNAL_MERCHANT,0,NORMAL
bc1q9zrq5aam7yzx08q9x66cz6kmzunz3weqr54w26,ENTITY_NORM_2117,0,NORMAL
bc1qctslvvmlaf09rvgvvm95h2h4e4phd56smw3c5x,ENTITY_NORM_2118,0,NORMAL
bc1qk7nl4y5q640jcj4y6lvr4eyq5kr0mmaj03d7e4,ENTITY_NORM_2118,0,NORMAL
bc1qvanmjvt0k57kr9s6myuj7trt943khdrahsqxf6,ENTITY_NORM_2118,0,NORMAL
3P3XKNRzUSfgqZ8V2Qych5jBFeNt,EXTERNAL_RECIPIENT,0,NORMAL
3sHeMeccccqRzG8xeLJdmZKWvvGj6soQ,ENTITY_NORM_2119,0,NORMAL
3KUNdfB5zEQdjBiExoPRYAxwKd6EL,ENTITY_NORM_2119,0,NORMAL
bc1q729n5qjflzs3e9gqa9khtgmy6xl2nhkkfh7lkc,EXTERNAL_MERCHANT,0,NORMAL
3J7VTi5vNwXqrWoE8gMKd7AzVmBUe82fJ,ENTITY_NORM_2119,0,NORMAL
1byT6VLghq1XxeUcaNJW9rrXGsuNM,ENTITY_NORM_2120,0,NORMAL
bc1qedtjn37vpps3me0lw6tm2uqhm4f0kr6l87eh0f,EXTERNAL_MERCHANT,0,NORMAL
1vDQSrxF8MyVn5bw8FCHFi115dpeHhW,ENTITY_NORM_2120,0,NORMAL
bc1qtv003rz5dj762el777ns5sqhj72kgemwg5af9t0vm0wmqqfjwqnaef3vyj,ENTITY_NORM_2121,0,NORMAL
bc1qrxcpps6lk9df0whd8344hy70d8ftlrskxw9mx2ksvqd76tcruj8jzncjmn,EXTERNAL_MERCHANT,0,NORMAL
bc1qqpz92mpepupgqalga80ua8wj8k0xwjf2thrcuwmcle6rx0fkcaeg0jq679,ENTITY_NORM_2121,0,NORMAL
bc1qpk4t8rtyd6x7nja45kuxwye6u5fyk3qtyayuvm,ENTITY_NORM_2122,0,NORMAL
3MafUSipcdJsyFcjyQwPGr8jDLubAjR,EXTERNAL_RECIPIENT,0,NORMAL
bc1qmexdp2qlqal2yl2lqe3sz9a42p96d3x67drjj3,ENTITY_NORM_2123,0,NORMAL
3x8z8BKs8UP8DNtssJnXkYoiWyv,EXTERNAL_MERCHANT,0,NORMAL
bc1quvdv3ntxrh49hlum8996kkjxxysvzzlpre4zkn,ENTITY_NORM_2123,0,NORMAL
bc1q8l3tc5dmtzjwkfzlp3e897fn9psvd4y4c22jmm,ENTITY_NORM_2124,0,NORMAL
bc1quxaemsn2ndzyp7mstkdxxmcnd23x5mj7tqyk4v,EXTERNAL_MERCHANT,0,NORMAL
bc1qkmd53ktmdr7f4jukw0k7fzv6g33sx67mm36vcd,ENTITY_NORM_2124,0,NORMAL
3K739bFsAYMx9urh4dA9mahoWjo,ENTITY_NORM_2125,0,NORMAL
3vY9DeKxNDuhmh2ukkg1u6KV1JYxJvQH,ENTITY_NORM_2125,0,NORMAL
3EMZXzh4yVJudxLpgCiBrMfQUo63,EXTERNAL_MERCHANT,0,NORMAL
3NUiGHvc5CwqqrKsNPmjxL1Q8yfbT,ENTITY_NORM_2125,0,NORMAL
bc1q4f0wv30xm8zfnk0fj7a265ynrk7j2jzrvh4vx0,ENTITY_NORM_2126,0,NORMAL
bc1qlddtv93ex49xyxw2j3mvdz7zflgzrrv98lddua,ENTITY_NORM_2126,0,NORMAL
bc1q7vsl4m27783apm0m9v9gapyyh7nm7yrg53jn7l,EXTERNAL_MERCHANT,0,NORMAL
bc1qq2nzruvrlk7eqkc22uc2r8hmamk40qds3dpezg,ENTITY_NORM_2126,0,NORMAL
3GwdGVesEiwTVzqcdVwbofNtB8St,ENTITY_NORM_2127,0,NORMAL
3J5n1Tv5WRDgxPtPVGrRQvyDn5gL5LV,EXTERNAL_MERCHANT,0,NORMAL
3NbPW8VP6i9YNodRcD2aFpkRdvVzXz5G74,ENTITY_NORM_2127,0,NORMAL
bc1qa9ayx9265qs4n2mdajpky59wahmkjgjcrze67g,ENTITY_NORM_2128,0,NORMAL
bc1p7qj7ss3ze7838xjsmc9xljypkzgt4hktvahszukg9u6860l3ymy4pzxlcw,EXTERNAL_MERCHANT,0,NORMAL
bc1qhql3duy3l0x08vjtnppy9rkanxjz0qdgteftd8,ENTITY_NORM_2128,0,NORMAL
bc1pkqnwvnehq39a3kxrvmmsk2n7h3jf6x4ep5dy4mfzrejfpt9quz94guc2gu,ENTITY_NORM_2129,0,NORMAL
bc1pqdna00z4tp8qtvw24rjegazf09rcxncfn7laywtxq6jzng4rapzxlhlppl,ENTITY_NORM_2129,0,NORMAL
bc1ql6428tvwe7k9tx7mf08ewn4nsz9a2yfrgqq7t2,EXTERNAL_MERCHANT,0,NORMAL
bc1plufhplm7s3keeprczg8mzvtuuhdxllmv7qdnjahhjpacp8whgs54c3th8a,ENTITY_NORM_2129,0,NORMAL
1cQRhkT7WvWTBi7M9RJ7nZrHxdfXVu7k,ENTITY_NORM_2130,0,NORMAL
1umjBEjZMDGSbMtJfHQxxSBAqpbEfGFSCv,ENTITY_NORM_2130,0,NORMAL
1Eo6XpwTubqTz4xAjyVU1JF7YA52xF,EXTERNAL_MERCHANT,0,NORMAL
1SC3x8s61BNuM258QXNAs5H8fdQnkysGVV,ENTITY_NORM_2130,0,NORMAL
bc1qkl5srr7cv5jmjtxrqh2hela0tgs305d8zv6wm7,ENTITY_NORM_2131,0,NORMAL
32Z6qtmn1fqqDS9A9AabzJWAZ1ifzQKQjj,EXTERNAL_RECIPIENT,0,NORMAL
1YdfzvPixo7W7pGQ2wrj6FqbaPG5,ENTITY_NORM_2132,0,NORMAL
1SLirFV6XgZ888nuDGuzck9xfuEUoVP,ENTITY_NORM_2132,0,NORMAL
bc1pj04rwatya2x9j0q2kekxh8ayn42upd20smlvdvfzs4n4n63m0sakcfevuf,EXTERNAL_MERCHANT,0,NORMAL
1ty9DpaKw45cY9hgPHx1BUFAs5XEqZPo,ENTITY_NORM_2132,0,NORMAL
bc1qx4mmzem7phpneae564caspgpc4jxaq095v7dsd,ENTITY_NORM_2133,0,NORMAL
bc1qell0km8myvrd07sn6eg7w4r59vyvpreuvhvvjl,ENTITY_NORM_2133,0,NORMAL
bc1qthke8g8gd654mqzpx7zlv7v4vwvaqv2fpua4r9,EXTERNAL_RECIPIENT,0,NORMAL
bc1qf53zsn5ag8w695j93xuvlwvg0ry26enm7y7q5u,ENTITY_NORM_2134,0,NORMAL
bc1q2662484zm5keu4q8wz2w4f8a2s8amm3p5etwg4,EXTERNAL_MERCHANT,0,NORMAL
